ADDITONAL_ADDRESS,STATE,COUNTY,LONGITUDE,STORE_NAME,STORE_TYPE,ZIP4,Ï»¿X,GRANTEE_NAME,RECORD_ID,INCENTIVE_PROGRAM,Y,OBJECTID,STORE_STREET_ADDRESS,LATITUDE,ZIP_CODE,CITY,CUISINE_TYPE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY
,TX,DALLAS,-96.760864,Shine Grocery Store ,Grocery Store,6607,-10771370.1091972,,1595585.0,,3878249.26380177,248879.0,8361 PARK LN,32.871418,75231,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.609695,DOLLARTREE 10434,Discount Retail,    ,-10754542.0530935,,1607640.0,,3870199.26028489,248942.0,3330 N. GALLOWAY AVE.,32.810661,75150,MESQUITE,Uncategorized,,,
,TX,DALLAS,-96.635078,80 Food Mart,Convenience Store,4029,-10757367.6757283,,1603542.0,,3870163.36645525,248947.0,2220 N TOWN EAST BLVD,32.81039,75150,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.88031,Amigo Supermart,Convenience Store,3146,-10784666.7770945,,1345472.0,,3862036.69446628,248962.0,3726 W DAVIS ST,32.749012,75211,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.681618,Thakurs Truck Stop,Convenience Store,7705,-10762548.4848298,,1609760.0,,3881414.2257427,250181.0,1910 S JUPITER RD,32.895294,75042,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.874191,M & M Food Mart,Convenience Store,3652,-10783985.6131303,,1609443.0,,3866336.73184048,250301.0,3223 N WESTMORELAND RD,32.781494,75212,DALLAS,General Retail/Food/Other,,,
Ste 21,TX,DALLAS,-96.746574,Ez Trip # 27,Convenience Store,7322,-10769779.3536738,,1606957.0,,3887455.81737252,250566.0,818 S CENTRAL EXPY,32.940853,75080,RICHARDSON,General Retail/Food/Other,,,
Ste 150,TX,DALLAS,-96.908501,Davis Food Mart,Convenience Store,1217,-10787804.9848594,,1611279.0,,3862150.7876291,250576.0,4919 W DAVIS ST,32.749874,75211,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.68354,7-eleven Convenience Sore 34113B,Convenience Store,3828,-10762762.4408911,,1648020.0,,3877336.62572946,250588.0,11363 E NORTHWEST HWY,32.864532,75238,DALLAS,General Retail/Food/Other,,,
Ste 114,TX,DALLAS,-96.991692,DOLLARTREE 9631,Discount Retail,5931,-10797065.764618,,1614628.0,,3874077.23341037,250658.0,3401 W AIRPORT FWY,32.839935,75062,IRVING,Uncategorized,,,
,TX,DALLAS,-96.811768,Montfort Mart N/A,Convenience Store,5116,-10777036.7165565,,1611266.0,,3885989.52493462,250719.0,13329 MONTFORT DR,32.929798,75240,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.889511,Happy Mart,Convenience Store,2417,-10785691.0277293,,1607712.0,,3850464.88234546,250853.0,4302 W CAMP WISDOM RD,32.661541,75237,DALLAS,General Retail/Food/Other,,,
Ste 127,TX,DALLAS,-96.745796,African Food Market,Grocery Store,7857,-10769692.7471099,,1614231.0,,3876890.27264671,251092.0,6301 ABRAMS RD,32.861164,75231,DALLAS,African,Africa,Multiple African Regions,Multiple African
,TX,DALLAS,-96.787453,Big M Express,Convenience Store,7407,-10774329.9831379,,1371429.0,,3853898.95439701,251140.0,2207 E LEDBETTER DR,32.687508,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.956619,Sims Drive-in Grocery 01,Convenience Store,2676,-10793161.4561174,,1607370.0,,3840768.05954808,251148.0,216 HOUSTON ST,32.588177,75104,CEDAR HILL,General Retail/Food/Other,,,
Ste D,TX,DALLAS,-96.752419,New Valley Mart,Convenience Store,4233,-10770430.0160974,,1611180.0,,3887292.40058322,251533.0,8702 SPRING VALLEY RD,32.939621,75240,DALLAS,General Retail/Food/Other,,,
Ste 800,TX,DALLAS,-96.681061,Pic-n-go,Convenience Store,8101,-10762486.4798734,,1611278.0,,3891837.61593907,251656.0,3443 W CAMPBELL RD,32.973881,75044,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.990425,DOLLARTREE 10116,Discount Retail,5028,-10796924.7228232,,1616678.0,,3877271.95119235,251965.0,4070 N BELT LINE RD,32.864044,75038,IRVING,Uncategorized,,,
,TX,DALLAS,-96.911362,Bernal Food Mart,Convenience Store,4408,-10788123.4699226,,1409803.0,,3865612.49153779,252139.0,5547 BERNAL DR,32.776024,75212,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.585648,Gateway 01,Convenience Store,6000,-10751865.1532984,,1607459.0,,3855945.56322896,252168.0,102 S BELT LINE RD,32.70298,75253,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.722107,Sure Fuel And Groceries,Convenience Store,6671,-10767055.6996925,,1611286.0,,3868204.73590303,252184.0,7205 FERGUSON RD,32.795601,75228,DALLAS,General Retail/Food/Other,,,
A,TX,DALLAS,-96.825394,Star Mart,Convenience Store,    ,-10778553.5559381,,1610280.0,,3869521.26950024,252657.0,4340 HARRY HINES BLVD,32.805542,75219,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.992432,TRADER JOE'S COPPELL 456,Supermarket,3297,-10797148.1410412,,1615055.0,,3891101.58540329,252702.0,120 S DENTON TAP RD,32.968334,75019,COPPELL,General Retail/Food/Other,,,
,TX,DALLAS,-96.752724,Asmara Grocery,Convenience Store,1830,-10770463.9685421,,1611277.0,,3868052.1806175,252737.0,5338 LINDSLEY AVE,32.794449,75223,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.925308,Cedar Ridge Food Mart,Convenience Store,4531,-10789675.9315412,,1611282.0,,3849121.65106124,252758.0,102 S CEDAR RIDGE DR,32.651382,75116,DUNCANVILLE,General Retail/Food/Other,,,
,TX,DALLAS,-96.879875,Discount Corner Store,Convenience Store,3720,-10784618.353116,,1611280.0,,3854504.35492654,252763.0,4202 S WESTMORELAND RD,32.692085,75233,DALLAS,General Retail/Food/Other,,,
Suite A,TX,DALLAS,-97.01812,Kwik Vape And Grocerries,Convenience Store,    ,-10800007.7161207,,1614161.0,,3861984.67788028,252795.0,1003 HILL ST,32.748619,75050,GRAND PRAIRIE,General Retail/Food/Other,,,
Ste 102,TX,DALLAS,-96.64003,Royal Indo Pak International Foods,Grocery Store,3654,-10757918.9298467,,1615649.0,,3887473.98967238,252945.0,901 BELT LINE RD,32.94099,75040,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.790649,4848 Lancaster Llc 001,Convenience Store,7193,-10774685.7602305,,1614517.0,,3854156.21606927,253109.0,4830 S LANCASTER RD,32.689453,75216,DALLAS,General Retail/Food/Other,,,
Ste 125,TX,DALLAS,-96.827362,7-11 34676B,Convenience Store,7580,-10778772.632696,,1647260.0,,3889124.20492888,253330.0,4900 BELT LINE RD,32.95343,75254,ADDISON,General Retail/Food/Other,,,
,TX,DALLAS,-96.789513,Tom Thumb 3311,Supermarket,5729,-10774559.3012889,,1424613.0,,3867370.7381686,253452.0,2727 LIVE OAK ST,32.789303,75204,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.770432,7-eleven Convenience Store 34112C,Convenience Store,4117,-10772435.2140851,,1607168.0,,3874784.37204651,253453.0,4747 GREENVILLE AVE,32.845272,75206,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.649124,J&S Asian Grocery,Grocery Store,    ,-10758931.269296,,1613664.0,,3877453.51790636,253455.0,4301 SATURN RD,32.865414,75041,GARLAND,Asian (General),Asia,General,
Ste C,TX,DALLAS,-96.773392,CT Grocery,Convenience Store,7949,-10772764.7197779,,1614356.0,,3854931.34167244,253472.0,4865 SUNNYVALE ST,32.695313,75216,DALLAS,General Retail/Food/Other,,,
Ste 110,TX,DALLAS,-96.973328,OK Food Mart 9,Convenience Store,    ,-10795021.4934891,,1614259.0,,3866551.36443903,253653.0,2800 GLENWICK LANE,32.783115,75060,IRVING,General Retail/Food/Other,,,
Ste F,TX,DALLAS,-96.584038,Grab & Go,Convenience Store,5285,-10751685.9289182,,1614577.0,,3863526.21332679,253655.0,601 PIONEER RD,32.760265,75149,MESQUITE,General Retail/Food/Other,,,
Ste 130,TX,DALLAS,-96.667526,Prada Kwik Mart,Convenience Store,8707,-10760979.7705655,,1614237.0,,3869803.63950676,253780.0,8300 LA PRADA DR,32.807674,75228,DALLAS,General Retail/Food/Other,,,
Ste 107,TX,DALLAS,-96.74559,Abugeda Grocery Llc,Grocery Store,9329,-10769669.8152948,,1345798.0,,3883720.61452244,253785.0,12101 GREENVILLE AVE,32.912689,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.994431,Circle A,Convenience Store,3308,-10797370.6687033,,1431703.0,,3858512.52708402,253849.0,1701 S BELT LINE RD,32.722382,75051,GRAND PRAIRIE,General Retail/Food/Other,,,
,TX,DALLAS,-96.953293,7-Eleven Inc. 42324H,Convenience Store,    ,-10792791.2074911,,1620141.0,,3883175.89730588,253869.0,STATE HWY 161 & LAS COLINAS BLVD,32.908581,75039,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.820068,Rush 24/7 #3 3,Convenience Store,6751,-10777960.6683301,,1399352.0,,3853688.51983858,254548.0,303 E LEDBETTER DR,32.685917,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.802505,DOLLARTREE 10465,Discount Retail,4528,-10776005.5641133,,1620418.0,,3856556.22827447,254570.0,3211 S LANCASTER RD,32.707596,75216,DALLAS,Uncategorized,,,
Ste 100,TX,DALLAS,-96.890602,7-eleven Convenience Store 27528B,Convenience Store,2954,-10785812.4772937,,1623641.0,,3891883.13007137,254580.0,2145 N JOSEY LN,32.974224,75006,CARROLLTON,General Retail/Food/Other,,,
Ste A,TX,DALLAS,-96.890846,My-t-quick ,Convenience Store,4244,-10785839.6392495,,781202.0,,3849769.77845109,254664.0,4330 GANNON LN,32.656284,75237,DALLAS,General Retail/Food/Other,,,
Ste 110,TX,DALLAS,-96.957031,Indian Super Market,Convenience Store,4312,-10793207.3197476,,1610702.0,,3884688.38530479,256038.0,8140 N MACARTHUR BLVD,32.919987,75063,IRVING,Indian/South Asian,Asia,South Central Asia,Multiple South Central Asian
Ste 101,TX,DALLAS,-96.602165,Grab N Go,Convenience Store,4726,-10753703.8173278,,1083996.0,,3870657.0155489,256040.0,427 N TOWN EAST BLVD,32.814117,75150,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.942039,24 Seven Food Mart,Convenience Store,7651,-10791538.4179417,,1618641.0,,3871173.46857043,256310.0,401 E PIONEER DR,32.818016,75061,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.627251,7-eleven Convenience Store 42030B,Convenience Store,3623,-10756496.3780738,,1617654.0,,3864391.84355187,256460.0,1900 W SCYENE RD,32.766804,75149,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.880508,Coombs Creek Food Mart,Convenience Store,8304,-10784688.8183537,,1618643.0,,3857975.45861544,257031.0,2711 COOMBS CREEK DR,32.718323,75211,DALLAS,General Retail/Food/Other,,,
Ste 210,TX,DALLAS,-96.598457,Broadway Tobacco Beer And Wine,Convenience Store,7027,-10753291.0446559,,1645243.0,,3875418.27576224,257462.0,5335 BROADWAY BLVD,32.850056,75043,GARLAND,General Retail/Food/Other,,,
Ste 110,TX,DALLAS,-96.717529,Tx Food Mart,Convenience Store,2443,-10766546.0790637,,1646044.0,,3886152.92357555,257763.0,13350 AUDELIA RD,32.93103,75243,DALLAS,General Retail/Food/Other,,,
Ste 100,TX,DALLAS,-96.885223,W Whipin,Convenience Store,4073,-10785213.6897528,,1237750.0,,3849652.36718175,258203.0,7460 S WESTMORELAND RD,32.655396,75237,DALLAS,General Retail/Food/Other,,,
Ste 126,TX,DALLAS,-96.681976,AB Indian Grocery Store,Grocery Store,5860,-10762588.3372075,,1620098.0,,3889961.34019634,258379.0,4750 N JUPITER RD,32.95974,75044,GARLAND,Indian/South Asian,Asia,South Central Asia,Multiple South Central Asian
,TX,DALLAS,-96.952705,7-eleven Convenience Store 39047D,Convenience Store,5002,-10792725.7516305,,1618217.0,,3887645.10248976,258380.0,10025 N MACARTHUR BLVD,32.94228,75063,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.67659,Tres Amigos,Convenience Store,3833,-10761988.7704301,,1626508.0,,3871550.45782245,258421.0,2308 OATES DR,32.820862,75228,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.985214,QuikTrip 1929,Convenience Store,    ,-10796344.6369567,,1625585.0,,3852171.94116013,258596.0,4005 S BELT LINE RD,32.67445,75052,GRAND PRAIRIE,General Retail/Food/Other,,,
,TX,DALLAS,-96.798836,BZ Mart,Convenience Store,5629,-10775597.1329016,,1622630.0,,3856154.97967999,258646.0,3602 S LANCASTER RD,32.704563,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.891876,Circle M Food Mart,Convenience Store,1501,-10785954.298325,,1622414.0,,3854912.16132941,258729.0,3933 S COCKRELL HILL RD,32.695168,75236,DALLAS,General Retail/Food/Other,,,
Ste 100,TX,DALLAS,-96.699738,Zing Oriental Market,Grocery Store,2923,-10764565.594003,,1626857.0,,3879158.39388749,258730.0,9658 PLANO RD,32.878277,75238,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.76339,Cerveceria El Rancho,Convenience Store,6720,-10771651.3022309,,1395153.0,,3887340.41729322,258751.0,1264 W SPRING VALLEY RD,32.939983,75080,RICHARDSON,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.789986,Simply Grace Gardens NAFMNP,Farmers and Markets,4142,-10774611.9554081,,1624179.0,,3844106.93828792,258950.0,1839 KINGS CROSS DR,32.613445,75134,LANCASTER,General Retail/Food/Other,,,
,TX,DALLAS,-97.008926,Brake Time 103034,Convenience Store,5914,-10798984.2447224,,1630571.0,,3873838.74767388,258988.0,4125 W AIRPORT FWY,32.838135,75062,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.94236,Clark Loan Stop,Convenience Store,2057,-10791574.1514982,,1642939.0,,3848517.05507607,259091.0,602 S CLARK RD,32.646809,75137,DUNCANVILLE,General Retail/Food/Other,,,
,TX,DALLAS,-96.587395,Miracle Mart,Convenience Store,3147,-10752059.6284488,,1647081.0,,3856294.2840262,259092.0,4290 S BELT LINE RD,32.705616,75180,BALCH SPRINGS,General Retail/Food/Other,,,
,TX,DALLAS,-96.803665,Addison 9068,Specialty Store,4852,-10776134.6947226,,1650424.0,,3889244.13315966,259160.0,15114 PRESTON RD,32.954334,75248,DALLAS,Uncategorized,,,
,TX,DALLAS,-97.005516,Star Mart,Convenience Store,3034,-10798604.6452588,,1642995.0,,3859800.18843519,259185.0,1033 SW 3RD ST,32.732113,75051,GRAND PRAIRIE,General Retail/Food/Other,,,
,TX,DALLAS,-96.958145,Las Colinas 9073,Specialty Store,2805,-10793331.3296604,,1650423.0,,3882809.67272432,259353.0,7201 STATE HIGHWAY 161,32.905819,75039,IRVING,Mexican,Americas,Latin America - Central America,Mexico
Ste 115,TX,DALLAS,-96.822517,Flamingo Beer Wine Beverages,Convenience Store,8362,-10778233.2897631,,1267991.0,,3887983.62140231,259881.0,14444 DALLAS PKWY,32.944832,75254,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.568962,EZ Fuel Stop,Convenience Store,4004,-10750007.676275,,1643113.0,,3883098.46146729,259906.0,3501 LAKEVIEW PKWY,32.907997,75088,ROWLETT,General Retail/Food/Other,,,
,TX,DALLAS,-96.814987,S & K Grocery,Convenience Store,4307,-10777395.0539974,,1621615.0,,3857262.31604282,259907.0,2801 S MARSALIS AVE,32.712933,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.858315,1 Stop Mart,Convenience Store,3135,-10782218.3048945,,1366471.0,,3874315.85647884,259910.0,8460 DENTON DR,32.841736,75235,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.759315,Myrtle Management Group LLC,Convenience Store,3819,-10771197.675306,,1631786.0,,3863454.06931321,260002.0,3945 MYRTLE ST,32.75972,75215,DALLAS,General Retail/Food/Other,,,
Ste 101,TX,DALLAS,-96.719643,Aso Rock Market Inc,Grocery Store,0621,-10766781.4084672,,1413573.0,,3882063.07138842,260278.0,10061 WHITEHURST DR,32.900188,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.972183,India Cash & Carry,Super Store,3901,-10794894.0326721,,1634192.0,,3884785.45852345,260872.0,1900 MARKET PLACE BLVD,32.920719,75063,IRVING,Indian/South Asian,Asia,South Central Asia,Multiple South Central Asian
Ste 100,TX,DALLAS,-96.824776,Bag's African And Caribbean Food Market Llc,Grocery Store,1001,-10778484.7604928,,1626627.0,,3870608.53715204,261011.0,4636 MAPLE AVE,32.813751,75219,DALLAS,Caribbean,Americas,Latin America - Caribbean,Multiple Caribbean
,TX,DALLAS,-96.801598,Seven Eleven 35832,Convenience Store,8629,-10775904.5973352,,1157354.0,,3868569.44639286,261221.0,2711 MCKINNEY AVE,32.798355,75204,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.781937,South Central 1st Gas Beer & Wine,Convenience Store,1306,-10773715.9448267,,1625230.0,,3865006.38826172,261261.0,2111 S CESAR CHAVEZ BLVD,32.771446,75215,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.663429,Ak Conoco,Convenience Store,4003,-10760523.6946118,,1479763.0,,3878758.36268197,261311.0,3321 S GARLAND AVE,32.875259,75041,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.611244,Raceway6828,Convenience Store,4853,-10754714.4869847,,879588.0,,3868520.44686842,261347.0,2400 N GALLOWAY AVE,32.797985,75150,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.569237,7-Eleven Inc. 39444K,Convenience Store,4011,-10750038.289135,,1162984.0,,3875622.47317852,261351.0,501 E INTERSTATE 30,32.851597,75043,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.856308,La Guadalupana,Grocery Store,7823,-10781994.8866765,,1412963.0,,3860442.81459266,261452.0,902 S HAMPTON RD,32.736969,75208,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.577774,7-Eleven Convenience Store 42293A,Convenience Store,    ,-10750988.6236279,,1627118.0,,3888814.57288966,261523.0,5550 N PRESIDENT GEORGE BUSH HWY,32.951096,75048,SACHSE,General Retail/Food/Other,,,
,TX,DALLAS,-96.875627017026,LA AZTECA MEAT MARKET #2,Meat Market,,,,1.0322912340599654e+19,,,,3046 FOREST LN STE B,32.909523384707,75234,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.939050248351,DONUT HOUSE,Bakery,,,,4.2441812413866496e+18,,,,6421 RIVERSIDE DR STE 110,32.897319553596,75039,IRVING,Uncategorized,,,
,TX,DALLAS,-96.787728484408,MARIA ANDREE BOUTIQUE BAKERY,Bakery,,,,7.193466258928717e+18,,,,6906 SNIDER PLZ,32.849445592542,75205,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.812826299989,DOMINO'S #6971,Specialty Food,,,,7.199533688297427e+17,,,,2615 OAK LAWN AVE STE 110,32.805478942931,75219,DALLAS,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.665240874123,SAVE-A-LOT #757,Supermarket,,,,1.486768448312461e+18,,,,2233 N PRAIRIE CREEK RD,32.750592964147,75227,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-97.005781666182,"SPEC'S WINES, SPIRITS & FINER FOODS, #218, SFP DIS",Liquor Store,,,,1.4080401281180844e+19,,,,4136 S CARRIER PKWY STE 350,32.671300056949,75052,GRAND PRAIRIE,Liquor Store,,,
,TX,DALLAS,-96.92903041087,ONHAND VENDING LLC,Convenience Store,,,,9.367878070999631e+17,,,,757 LAKE CAROLYN PKWY APT 1235,32.864310710255,75039,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.66480715366,TOM THUMB #1783,Supermarket,,,,2.0100225837794104e+18,,,,2645 ARAPAHO ROAD,32.959649205707,75044,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.763188753689,JOHNNYS LIQUOR #3,Liquor Store,,,,8689146396033878.0,,,,4928 COLUMBIA AVE,32.795368553184,75214,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.828846329583,MAMA TECHNOLOGIES INC,Specialty Food,,,,1.6436888755446628e+19,,,,4653 NALL RD STE F2,32.935700293658,75244,FARMERS BRANCH,Uncategorized,,,
,TX,DALLAS,-96.772638065062,DOMINO'S #6564,Specialty Food,,,,4.574775119780922e+18,,,,4880 SUNNYVALE ST,32.695615378493,75216,DALLAS,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.97632744756,DOMINO'S #6975,Specialty Food,,,,1.6173864264014514e+19,,,,222 N STORY RD STE 118,32.816543194923,75061,IRVING,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.736977667789,RICHLAND MARKET GROCERY INC,Convenience Store,,,,1.809935621536267e+19,,,,9410 WALNUT ST STE 102,32.923353592746,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.854551845869,DOMINO'S #6983,Specialty Food,,,,1.7723175324913123e+19,,,,2220 MARSH LN STE 100,32.969806885481,75006,CARROLLTON,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.842446436719,SAVE-A-LOT #738,Supermarket,,,,4.7892720287903136e+17,,,,1150 W KIEST BLVD STE 201,32.705729983079,75224,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.635485380804,MI RINCON LATINO,Convenience Store,,,,1.7950943078466271e+19,,,,11206 LAKE JUNE RD STE E,32.733989968864,75180,BALCH SPRINGS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.890122945445,FIESTA MART # 70,Supermarket,,,,1.2253033883226775e+18,,,,1235 S JOSEY LN,32.950704227597,75006,CARROLLTON,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.708404384865,LA PLAZA FOOD MARKETS,Liquor Store,,,,1.0622320331564532e+19,,,,801 W PALESTINE ST # 106,32.648903065065,75141,HUTCHINS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.779838354163,SAVE-A-LOT #755,Supermarket,,,,1.625864220150154e+18,,,,1055 W PLEASANT RUN RD,32.605050573064,75146,LANCASTER,General Retail/Food/Other,,,
,TX,DALLAS,-96.698767667295,FOOD PLUS,Convenience Store,,,,1.6447410838437183e+19,,,,6214 SAMUELL BLVD,32.792075828527,75228,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.881432977965,DOMINO'S #6927,Specialty Food,,,,4.5940769230170537e+18,,,,13260 JOSEY LN STE 117,32.926386327561,75234,FARMERS BRANCH,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.620719920038,SWEET FROG,Specialty Food,,,,3.545514168791748e+18,,,,1515 N TOWN EAST BLVD STE 121,32.81094264592,75150,MESQUITE,Uncategorized,,,
,TX,DALLAS,-96.613992735194,RARA FOOD MART,Convenience Store,,,,1.7599908572063484e+19,,,,3300 SHEPHERD LN STE A,32.724621125423,75180,BALCH SPRINGS,General Retail/Food/Other,,,
,TX,DALLAS,-96.735408594202,DOMINO'S #6934,Specialty Food,,,,2.797273529455956e+18,,,,518 W ARAPAHO RD STE B103,32.961510474216,75080,RICHARDSON,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.938674074844,CREAMISTRY,Specialty Food,,,,1.7345619293906029e+19,,,,5250 N OCONNOR BLVD STE 140,32.869881996127,75039,IRVING,Uncategorized,,,
,TX,DALLAS,-96.689439911806,THE CORNER SPOT,Convenience Store,,,,3.697266013987342e+17,,,,11306 LYNDON B JOHNSON FWY STE 100,32.878564489602,75238,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.920244386608,LA CAMPESINA,Confectionery,,,,1.588934089791244e+19,,,,712 S WALTON WALKER BLVD STE 1-D,32.750682145297,75211,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.626565578631,BALCH SPRINGS LIQUOR ZONE,Liquor Store,,,,1.2817580105597403e+19,,,,1820 W BRUTON RD,32.748513209009,75180,BALCH SPRINGS,Liquor Store,,,
,TX,DALLAS,-96.664518027445,LA MICHOACANA MEAT MARKET,Supermarket,,,,7.037825451956454e+18,,,,2441 W WALNUT ST STE 225,32.916420451999,75042,GARLAND,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.896482669308,SONNY'S LIQUOR,Liquor Store,,,,1.5769249059208972e+19,,,,2450 WALNUT HILL LN,32.880930878726,75229,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.767095747407,BIG JIM DISCOUNT LIQUOR,Liquor Store,,,,1.1583393449138868e+19,,,,117 S CARROLL AVE,32.791088263127,75226,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.790966785408,SHOP AND GO,Convenience Store,,,,9.079024857743316e+18,,,,1900 N HALL ST,32.797083256121,75204,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.718623185212,ORCHARD AT THE OFFICE,Specialty Food,,,,7.846640348698264e+18,,,,797 N GROVE RD STE 105,32.959279244649,75081,RICHARDSON,Uncategorized,,,
,TX,DALLAS,-96.804624746015,SAVE-A-LOT #752,Supermarket,,,,1.3634041600269107e+19,,,,2611 S LANCASTER RD,32.716732080961,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.700561996682,LYAN ASIAN MARKET & RESTAURANT,Supermarket,,,,5.831863354960288e+17,,,,4413 W WALNUT ST STE 309,32.916698644326,75042,GARLAND,Asian (General),Asia,General,
,TX,DALLAS,-96.804964493548,STAR LIQUOR BEER & WINE,Liquor Store,,,,8.611891341759807e+17,,,,460 N LAMAR ST # 300,32.781703622844,75202,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.939132144645,DOMINO'S #6930,Specialty Food,,,,4.049864719391081e+18,,,,6451 RIVERSIDE DR,32.897511645472,75039,IRVING,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.823988815824,"CHEERS LIQUOR, BEER & WINE",Liquor Store,,,,1.6921125994912893e+19,,,,5460 LEMMON AVE,32.827962271432,75209,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.822625357391,DOMINO'S #9288,Specialty Food,,,,4.69581930536929e+18,,,,1133 N ZANG BLVD STE 105,32.756780719516,75203,DALLAS,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.664481787932,TOM THUMB #1783 FUEL STATION,Supermarket,,,,9.386656482590922e+17,,,,2601 ARAPAHO RD,32.95964620693,75044,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.82486781351,TOBACCO HEIGHT,Convenience Store,,,,1.8297898559353016e+19,,,,1308 E BEAR CREEK RD STE 270,32.560299009916,75154,GLENN HEIGHTS,General Retail/Food/Other,,,
,TX,DALLAS,-96.697557322302,A - Z GROCERY,Convenience Store,,,,7.646454108719192e+17,,,,1551 E SPRING VALLEY RD STE 135,32.938633778081,75081,RICHARDSON,General Retail/Food/Other,,,
,TX,DALLAS,-96.762488758261,GOODY GOODY LIQUOR INC,Liquor Store,,,,3.216877444249897e+18,,,,7124 GREENVILLE AVE,32.87421670817,75231,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.730868977126,JOHN'S BEST BUY LIQUOR,Liquor Store,,,,8.237261147465467e+18,,,,3724 SAMUELL BLVD,32.792897839796,75228,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.838229194859,RED BEER AND WINE,Convenience Store,,,,1.648113329229022e+18,,,,4218 W LOVERS LN,32.851105400586,75209,DALLAS,General Retail/Food/Other,,,
